title	runtime	rating	genre	imdb_url	type	runtime_hours	pixels_cost
Behind the Candelabra	7080	7	Biography, Drama, Music, Romance	http://www.imdb.com/title/tt1291580/	movie	1.9666666666666666	128541.34919234412
Ice Age: Dawn of the Dinosaurs	5640	6.9	Animation, Adventure, Comedy, Family	http://www.imdb.com/title/tt1080016/	movie	1.5666666666666667	222100.05874581146
Rio Lobo	6840	6.7	War, Western	http://www.imdb.com/title/tt0066301/	movie	1.9	96856.57357043998
Shiqi sui de dan che	6780	7.2	Drama	http://www.imdb.com/title/tt0276501/	movie	1.8833333333333333	154924.4318691725
Tootsie	6960	7.4	Comedy, Drama, Romance	http://www.imdb.com/title/tt0084805/	movie	1.9333333333333333	129823.25263057253
Flowers and Trees	480	7.3	Animation, Short, Comedy, Family, Musical, Romance	http://www.imdb.com/title/tt0022899/	short	0.13333333333333333	307701.0791675772
Kingpin	6840	6.9	Comedy, Sport	http://www.imdb.com/title/tt0116778/	movie	1.9	151480.3523765297
Kaze no naka no kodomo	5280	7.4	Drama	http://www.imdb.com/title/tt0029077/	movie	1.4666666666666666	132096.16167686478
Planet of the Apes	6720	8	Adventure, Sci-Fi	http://www.imdb.com/title/tt0063442/	movie	1.8666666666666667	158136.87667631847
The Place Beyond the Pines	8400	7.3	Crime, Drama, Thriller	http://www.imdb.com/title/tt1817273/	movie	2.3333333333333335	165074.62739656176
Breadheads	360	7	Animation, Short, Comedy, Drama, Horror	http://www.imdb.com/title/tt2850474/	short	0.1	313440.6514796401
Ballade vom kleinen Soldaten	2760	7.2	Documentary, War	http://www.imdb.com/title/tt0086936/	tvMovie	0.7666666666666667	154284.75677720716
Ugly Duckling	540	7.6	Animation, Short, Comedy, Family	http://www.imdb.com/title/tt0032071/	short	0.15	219393.40675808565
Hitchcock	5880	6.8	Biography, Drama, Romance	http://www.imdb.com/title/tt0975645/	movie	1.6333333333333333	100784.46258923369
Pirates	7260	6	Action, Adventure, Comedy, Romance	http://www.imdb.com/title/tt0091757/	movie	2.0166666666666666	100584.01766280594
Don Quixote	4380	6.5	Adventure, Comedy, Drama, Music, Musical, Romance	http://www.imdb.com/title/tt0023956/	movie	1.2166666666666666	178188.42491622962
Ice Age: The Meltdown	5460	6.8	Animation, Adventure, Comedy, Family	http://www.imdb.com/title/tt0438097/	movie	1.5166666666666666	272280.65294106933
Sister Act	6000	6.5	Comedy, Family, Music	http://www.imdb.com/title/tt0105417/	movie	1.6666666666666667	118632.45577105189
Der Himmel über Berlin	7680	8	Drama, Fantasy, Romance	http://www.imdb.com/title/tt0093191/	movie	2.1333333333333333	149954.15267427886
Shrek Forever After	5700	6.3	Animation, Adventure, Comedy, Family, Fantasy, Romance	http://www.imdb.com/title/tt0892791/	movie	1.5833333333333333	66627.985051537
The Imaginarium of Doctor Parnassus	7380	6.8	Adventure, Comedy, Fantasy, Mystery	http://www.imdb.com/title/tt1054606/	movie	2.05	115179.78018192745
Tarzan	5280	7.3	Animation, Adventure, Comedy, Drama, Family, Music	http://www.imdb.com/title/tt0120855/	movie	1.4666666666666666	131922.00094970132
Persepolis	5760	8	Animation, Biography, Drama, History, War	http://www.imdb.com/title/tt0808417/	movie	1.6	210506.9508978001
Oz the Great and Powerful	7800	6.3	Adventure, Family, Fantasy	http://www.imdb.com/title/tt1623205/	movie	2.1666666666666665	132969.13119536714
Night Train to Lisbon	6660	6.8	Mystery, Romance, Thriller	http://www.imdb.com/title/tt1654523/	movie	1.85	139901.82718440416
Ice Age	4860	7.5	Animation, Adventure, Comedy, Family	http://www.imdb.com/title/tt0268380/	movie	1.35	286758.1545818765
Epic	6120	6.6	Animation, Action, Adventure, Family, Fantasy, Mystery	http://www.imdb.com/title/tt0848537/	movie	1.7	128806.55152607811
Shrek the Third	5580	6.1	Animation, Adventure, Comedy, Family, Fantasy, Romance	http://www.imdb.com/title/tt0413267/	movie	1.55	82278.4252686116
Star Trek Into Darkness	7920	7.7	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt1408101/	movie	2.2	137378.76696987907
Songs of Love and Hate	5340	6.1	Drama	http://www.imdb.com/title/tt1493831/	movie	1.4833333333333334	114273.13104785839
Paradies: Liebe	7200	7	Drama	http://www.imdb.com/title/tt1403214/	movie	2.0	168080.42583952507
Kiss of Death	5940	7.4	Crime, Drama, Film-Noir, Thriller	http://www.imdb.com/title/tt0039536/	movie	1.65	96311.13634542542
Muriel's Wedding	6360	7.2	Comedy, Drama	http://www.imdb.com/title/tt0110598/	movie	1.7666666666666666	191757.84374908946
Die Another Day	7980	6.1	Action, Adventure, Thriller	http://www.imdb.com/title/tt0246460/	movie	2.216666666666667	144545.34453762384
The Lady	7920	7	Biography, Drama, History, Romance	http://www.imdb.com/title/tt1802197/	movie	2.2	115418.26986906324
The Spy Who Came in from the Cold	6720	7.6	Drama, Thriller	http://www.imdb.com/title/tt0059749/	movie	1.8666666666666667	115470.51284965035
Shrek 2	5580	7.3	Animation, Adventure, Comedy, Family, Fantasy, Romance	http://www.imdb.com/title/tt0298148/	movie	1.55	79052.63764022435
Die Fälscher	5940	7.5	Crime, Drama, History, War	http://www.imdb.com/title/tt0813547/	movie	1.65	88095.06882284384
The Royal Tenenbaums	6600	7.6	Comedy, Drama	http://www.imdb.com/title/tt0265666/	movie	1.8333333333333333	245716.36625874127
El secreto de sus ojos	7740	8.2	Drama, Mystery, Romance, Thriller	http://www.imdb.com/title/tt1305806/	movie	2.15	88561.86732772437
Tigerland	6060	7	Drama, War	http://www.imdb.com/title/tt0170691/	movie	1.6833333333333333	91793.32971390589
The World Is Not Enough	7680	6.4	Action, Adventure, Thriller	http://www.imdb.com/title/tt0143145/	movie	2.1333333333333333	108767.28027935605
Turning	600	6.7	Animation, Short, Drama	http://www.imdb.com/title/tt1683017/	short	0.16666666666666666	150391.68910165355
Per qualche dollaro in più	7920	8.2	Western	http://www.imdb.com/title/tt0059578/	movie	2.2	115619.51668214597
La noire de...	3900	7.4	Drama	http://www.imdb.com/title/tt0060758/	movie	1.0833333333333333	176933.89247159092
The Hobbit: An Unexpected Journey	10140	7.8	Adventure, Fantasy	http://www.imdb.com/title/tt0903624/	movie	2.816666666666667	89865.1208670236
Robin Hood	4980	7.5	Animation, Adventure, Comedy, Family, Musical, Romance	http://www.imdb.com/title/tt0070608/	movie	1.3833333333333333	209531.45023127913
Sightseers	5280	6.5	Adventure, Comedy, Crime, Horror, Romance	http://www.imdb.com/title/tt2023690/	movie	1.4666666666666666	168700.01468258305
The Meaning of Life	6420	7.5	Comedy, Musical	http://www.imdb.com/title/tt0085959/	movie	1.7833333333333334	110911.88773218969
Cargo	420	7.6	Short, Drama, Horror, Sci-Fi	http://www.imdb.com/title/tt2842128/	short	0.11666666666666667	252263.55382976396
Per un pugno di dollari	5940	7.9	Action, Drama, Western	http://www.imdb.com/title/tt0058461/	movie	1.65	84138.0381036932
Tomorrow Never Dies	7140	6.5	Action, Adventure, Thriller	http://www.imdb.com/title/tt0120347/	movie	1.9833333333333334	124428.5597847465
Pi	5040	7.3	Drama, Horror, Mystery, Sci-Fi, Thriller	http://www.imdb.com/title/tt0138704/	movie	1.4	181089.75263603585
Oblivion	7440	7	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt1483013/	movie	2.066666666666667	161334.94150641025
From One Second to the Next	2040	7.4	Documentary, Short	http://www.imdb.com/title/tt3108864/	short	0.5666666666666667	253631.760546875
Hope Springs	6000	6.3	Comedy, Drama, Romance	http://www.imdb.com/title/tt1535438/	movie	1.6666666666666667	103765.2575284091
Vertigo	7680	8.3	Mystery, Romance, Thriller	http://www.imdb.com/title/tt0052357/	movie	2.1333333333333333	66986.45708588287
Fuk sau che ji sei	5400	6.7	Crime, Mystery, Thriller	http://www.imdb.com/title/tt1778258/	movie	1.5	87951.0399411786
Mr. Holland's Opus	8580	7.3	Drama, Music	http://www.imdb.com/title/tt0113862/	movie	2.3833333333333333	113073.9173723412
Tsvetok na kamne	4260	5.8	Drama	http://www.imdb.com/title/tt0056619/	movie	1.1833333333333333	209443.30764131705
Licence to Kill	7980	6.6	Action, Adventure, Thriller	http://www.imdb.com/title/tt0097742/	movie	2.216666666666667	135242.35218076193
Moneyball	7980	7.6	Biography, Drama, Sport	http://www.imdb.com/title/tt1210166/	movie	2.216666666666667	98197.83203671328
Il gattopardo	11160	8	Drama, History	http://www.imdb.com/title/tt0057091/	movie	3.1	113463.18807364508
Die Wand	6480	6.7	Drama, Mystery, Sci-Fi	http://www.imdb.com/title/tt1745686/	movie	1.8	126921.3041976253
Django Unchained	9900	8.4	Drama, Western	http://www.imdb.com/title/tt1853728/	movie	2.75	59654.93850251312
Cloud Atlas	10320	7.4	Drama, Mystery, Sci-Fi	http://www.imdb.com/title/tt1371111/	movie	2.8666666666666667	117037.71371102854
The Influence of Ocular Light Perception on Metabolism in Man and in Animal	300	6.9	Short	http://www.imdb.com/title/tt1693973/	short	0.08333333333333333	170849.998590472
Sleepless in Seattle	6300	6.8	Comedy, Drama, Romance	http://www.imdb.com/title/tt0108160/	movie	1.75	87429.79299879806
Goodbye Again	7200	7	Drama, Romance	http://www.imdb.com/title/tt0054936/	movie	2.0	151814.164138986
Help!	5520	7.1	Adventure, Comedy, Musical	http://www.imdb.com/title/tt0059260/	movie	1.5333333333333334	170144.6309395032
Antichrist	6480	6.5	Drama, Horror, Thriller	http://www.imdb.com/title/tt0870984/	movie	1.8	88263.90403645832
GoldenEye	7800	7.2	Action, Adventure, Thriller	http://www.imdb.com/title/tt0113189/	movie	2.1666666666666665	92781.0116996285
American Psycho	6120	7.6	Crime, Drama, Horror	http://www.imdb.com/title/tt0144084/	movie	1.7	197903.76108227714
Hansel & Gretel: Witch Hunters	5280	6.1	Action, Fantasy, Horror	http://www.imdb.com/title/tt1428538/	movie	1.4666666666666666	47232.54248980187
Au hasard Balthazar	5700	7.8	Drama	http://www.imdb.com/title/tt0060138/	movie	1.5833333333333333	115272.01162587413
Niagara	5520	7	Film-Noir, Thriller	http://www.imdb.com/title/tt0046126/	movie	1.5333333333333334	175770.3809759251
Gangster Squad	6780	6.7	Action, Crime, Drama, Thriller	http://www.imdb.com/title/tt1321870/	movie	1.8833333333333333	49161.50626547931
Ali	9420	6.7	Biography, Drama, Sport	http://www.imdb.com/title/tt0248667/	movie	2.6166666666666667	132074.4938419653
The Darjeeling Limited	5460	7.2	Adventure, Comedy, Drama	http://www.imdb.com/title/tt0838221/	movie	1.5166666666666666	227452.72933784965
Avatar	9720	7.8	Action, Adventure, Fantasy, Sci-Fi	http://www.imdb.com/title/tt0499549/	movie	2.7	137778.45240748834
Exotica	6180	7	Drama	http://www.imdb.com/title/tt0109759/	movie	1.7166666666666666	116711.2220352564
The Living Daylights	7800	6.7	Action, Adventure, Thriller	http://www.imdb.com/title/tt0093428/	movie	2.1666666666666665	113210.64294325467
The Shining	8760	8.4	Drama, Horror	http://www.imdb.com/title/tt0081505/	movie	2.433333333333333	171294.41805160983
Spaceballs	5760	7.1	Adventure, Comedy, Sci-Fi	http://www.imdb.com/title/tt0094012/	movie	1.6	111177.01368006994
Hiroshima mon amour	5400	7.9	Drama, Romance	http://www.imdb.com/title/tt0052893/	movie	1.5	134050.37807765152
Americano	6300	5.2	Drama	http://www.imdb.com/title/tt1742023/	movie	1.75	129210.1015816215
Inglourious Basterds	9180	8.3	Adventure, Drama, War	http://www.imdb.com/title/tt0361748/	movie	2.55	44234.37992424242
True Lies	8460	7.3	Action, Comedy, Thriller	http://www.imdb.com/title/tt0111503/	movie	2.35	141721.90818946678
Scent of a Woman	9360	8	Drama	http://www.imdb.com/title/tt0105323/	movie	2.6	117547.98829763988
Beasts of the Southern Wild	5580	7.2	Adventure, Drama, Fantasy	http://www.imdb.com/title/tt2125435/	movie	1.55	148910.68542577216
A View to a Kill	7860	6.3	Action, Adventure, Thriller	http://www.imdb.com/title/tt0090264/	movie	2.183333333333333	124342.4012920673
2001: A Space Odyssey	8940	8.3	Adventure, Sci-Fi	http://www.imdb.com/title/tt0062622/	movie	2.4833333333333334	58198.853214233684
Dans la maison	6300	7.4	Drama, Mystery, Thriller	http://www.imdb.com/title/tt1964624/	movie	1.75	132493.32164372088
The Bodyguard	7740	6.3	Action, Drama, Music, Romance, Thriller	http://www.imdb.com/title/tt0103855/	movie	2.15	96032.17529046474
Se, jie	9420	7.5	Drama, History, Romance, Thriller, War	http://www.imdb.com/title/tt0808357/	movie	2.6166666666666667	60386.27002840908
Le coup du berger	1680	7	Short, Comedy, Romance	http://www.imdb.com/title/tt0049095/	short	0.4666666666666667	117484.4461429196
Octopussy	7860	6.5	Action, Adventure, Thriller	http://www.imdb.com/title/tt0086034/	movie	2.183333333333333	111676.34882448283
Happy People: A Year in the Taiga	5400	7.7	Documentary	http://www.imdb.com/title/tt1683876/	movie	1.5	234881.34181144377
The Mummy: Tomb of the Dragon Emperor	6720	5.2	Action, Adventure, Fantasy, Horror	http://www.imdb.com/title/tt0859163/	movie	1.8666666666666667	115589.17740111452
Rise of the Guardians	5820	7.2	Animation, Action, Adventure, Comedy, Drama, Family, Fantasy	http://www.imdb.com/title/tt1446192/	movie	1.6166666666666667	134853.18758285986
Himitsu no hanazono	5100	7	Comedy, Crime	http://www.imdb.com/title/tt0116534/	movie	1.4166666666666667	169617.11135999416
2 ou 3 choses que je sais d'elle	5220	6.6	Comedy, Drama	http://www.imdb.com/title/tt0060304/	movie	1.45	261003.933031942
Chronicle	5340	7	Action, Drama, Sci-Fi, Thriller	http://www.imdb.com/title/tt1706593/	movie	1.4833333333333334	158684.7642928686
For Your Eyes Only	7620	6.7	Action, Adventure, Thriller	http://www.imdb.com/title/tt0082398/	movie	2.1166666666666667	124832.59654993443
Silver Linings Playbook	7320	7.7	Comedy, Drama, Romance	http://www.imdb.com/title/tt1045658/	movie	2.033333333333333	86210.49658453526
Demolition Man	6900	6.7	Action, Sci-Fi, Thriller	http://www.imdb.com/title/tt0106697/	movie	1.9166666666666667	124661.4417568109
The Mummy Returns	7800	6.4	Action, Adventure, Fantasy, Thriller	http://www.imdb.com/title/tt0209163/	movie	2.1666666666666665	80305.03415282634
Luo ye gui gen	6600	7.4	Comedy, Drama	http://www.imdb.com/title/tt0783475/	movie	1.8333333333333333	139450.0819720644
Dead Poets Society	7680	8.1	Comedy, Drama	http://www.imdb.com/title/tt0097165/	movie	2.1333333333333333	95329.46784764713
In Harm's Way	9900	7.2	Drama, War	http://www.imdb.com/title/tt0059309/	movie	2.75	174839.94726835666
Reinas	6420	6.5	Comedy, Romance	http://www.imdb.com/title/tt0434304/	movie	1.7833333333333334	163143.77449828817
Moonraker	7560	6.2	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt0079574/	movie	2.1	121049.9476125437
Premium Rush	5460	6.5	Action, Crime, Thriller	http://www.imdb.com/title/tt1547234/	movie	1.5166666666666666	123147.39180689103
In the Name of the Father	7980	8.1	Biography, Crime, Drama	http://www.imdb.com/title/tt0107207/	movie	2.216666666666667	74942.53062172202
Yi jiu si er	8700	6.9	Drama	http://www.imdb.com/title/tt2113822/	movie	2.4166666666666665	134156.83977636945
Rhapsody in Blue	8100	7	Biography, Drama, Musical, Romance	http://www.imdb.com/title/tt0038026/	movie	2.25	138665.7335045163
Pleure pas Germaine	5760	6.4	Comedy, Drama, Family	http://www.imdb.com/title/tt0261900/	movie	1.6	149768.6700894158
The Spy Who Loved Me	7500	7	Action, Adventure, Thriller	http://www.imdb.com/title/tt0076752/	movie	2.0833333333333335	129563.11390315412
Ocean's Eleven	7620	6.5	Comedy, Crime, Music, Thriller	http://www.imdb.com/title/tt0054135/	movie	2.1166666666666667	35126.38667413316
Jungle Fever	7920	6.6	Drama, Romance	http://www.imdb.com/title/tt0102175/	movie	2.2	106582.84785201777
The Mummy	7440	7.1	Action, Adventure, Fantasy	http://www.imdb.com/title/tt0120616/	movie	2.066666666666667	81008.3052137966
God Bless America	6300	7.1	Action, Comedy, Crime, Drama	http://www.imdb.com/title/tt1912398/	movie	1.75	123108.66748980185
Toys	7080	5.1	Adventure, Comedy, Drama, Family, Fantasy	http://www.imdb.com/title/tt0105629/	movie	1.9666666666666666	126905.47889350234
Philadelphia	7500	7.7	Drama	http://www.imdb.com/title/tt0107818/	movie	2.0833333333333335	68825.05166903409
The Man with the Golden Gun	7500	6.7	Action, Adventure, Thriller	http://www.imdb.com/title/tt0071807/	movie	2.0833333333333335	106314.3916557401
Your Friend the Rat	660	7	Animation, Short, Comedy, Family	http://www.imdb.com/title/tt1134859/	video	0.18333333333333332	301800.7631373835
Dredd	5700	7.1	Action, Crime, Sci-Fi	http://www.imdb.com/title/tt1343727/	movie	1.5833333333333333	110517.49838286712
Wyatt Earp	11460	6.7	Action, Adventure, Biography, Drama, Western	http://www.imdb.com/title/tt0111756/	movie	3.183333333333333	99291.69717092803
Corações Sujos	5400	6.8	Drama, History, Thriller	http://www.imdb.com/title/tt1653653/	movie	1.5	83737.37232298951
Habemus Papam	6120	6.7	Comedy, Drama	http://www.imdb.com/title/tt1456472/	movie	1.7	195885.1848366477
Marathon Man	7500	7.4	Crime, Drama, Thriller	http://www.imdb.com/title/tt0074860/	movie	2.0833333333333335	94413.49365439247
Sen noci svatojánské	4560	7.2	Animation, Comedy, Fantasy, Romance	http://www.imdb.com/title/tt0053261/	movie	1.2666666666666666	113355.37872414044
The Grey	7020	6.8	Action, Adventure, Drama, Thriller	http://www.imdb.com/title/tt1601913/	movie	1.95	166715.39131883738
Big Trouble in Little China	5940	7.2	Action, Adventure, Comedy, Fantasy	http://www.imdb.com/title/tt0090728/	movie	1.65	87033.00607244318
Marie Krøyer	6120	6.3	Biography, Drama	http://www.imdb.com/title/tt1961192/	movie	1.7	116251.72222829254
Die Vermessung der Welt	7140	5.8	Biography, Drama, History	http://www.imdb.com/title/tt1571401/	movie	1.9833333333333334	78051.67079600088
Sense and Sensibility	8160	7.7	Drama, Romance	http://www.imdb.com/title/tt0114388/	movie	2.2666666666666666	86919.02786549387
Good Morning, Vietnam	7260	7.3	Biography, Comedy, Drama, War	http://www.imdb.com/title/tt0093105/	movie	2.0166666666666666	160232.55497432253
Rapa Nui	6420	6.4	Action, Adventure, Drama, History, Romance	http://www.imdb.com/title/tt0110944/	movie	1.7833333333333334	161941.6341537369
La Luna	420	7.9	Animation, Short, Drama, Family, Fantasy	http://www.imdb.com/title/tt1957945/	short	0.11666666666666667	148130.35857098634
Live and Let Die	7260	6.7	Action, Adventure, Thriller	http://www.imdb.com/title/tt0070328/	movie	2.0166666666666666	121554.89195075756
Star Trek	7620	7.9	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt0796366/	movie	2.1166666666666667	137150.31757084062
Dharmaga tongjoguro kan kkadalgun	8220	7.4	Drama	http://www.imdb.com/title/tt0097195/	movie	2.283333333333333	69055.76372559732
Public Enemies	8400	7	Action, Biography, Crime, Drama, History	http://www.imdb.com/title/tt1152836/	movie	2.3333333333333335	65974.98424479166
Rambo	5520	7	Action, Adventure, Thriller	http://www.imdb.com/title/tt0462499/	movie	1.5333333333333334	160483.0258704837
Michael	5760	6.9	Drama, Thriller	http://www.imdb.com/title/tt1906426/	movie	1.6	146520.6508495411
Le petit soldat	5280	7.1	Drama, War	http://www.imdb.com/title/tt0054177/	movie	1.4666666666666666	197504.2664818255
The Goonies	6840	7.7	Adventure, Comedy, Family	http://www.imdb.com/title/tt0089218/	movie	1.9	68689.88085026953
Blow	7440	7.5	Biography, Crime, Drama	http://www.imdb.com/title/tt0221027/	movie	2.066666666666667	125146.3040054997
The Dreamers	6900	7.1	Drama, Romance	http://www.imdb.com/title/tt0309987/	movie	1.9166666666666667	87871.4647271999
Crac	900	7.4	Animation, Short, Drama, Family, History	http://www.imdb.com/title/tt0082209/	short	0.25	454423.30978474655
Maenbaleui cheongchun	6960	6.7	Crime, Drama, Romance	http://www.imdb.com/title/tt0300165/	movie	1.9333333333333333	103007.26871357809
Rambo III	6120	5.8	Action, Adventure, Thriller	http://www.imdb.com/title/tt0095956/	movie	1.7	116372.74676846592
Diamonds Are Forever	7200	6.5	Action, Adventure, Thriller	http://www.imdb.com/title/tt0066995/	movie	2.0	142257.41269758885
Jagten	6900	8.3	Drama	http://www.imdb.com/title/tt2106476/	movie	1.9166666666666667	99117.4064576049
Star Trek: Nemesis	6960	6.4	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt0253754/	movie	1.9333333333333333	88900.70579199446
Malèna	6480	7.4	Drama, Romance, War	http://www.imdb.com/title/tt0213847/	movie	1.8	184331.35491695805
Django	5460	7.2	Action, Western	http://www.imdb.com/title/tt0060315/	movie	1.5166666666666666	164914.6860458552
The Locket	5100	7.1	Crime, Drama, Film-Noir, Romance	http://www.imdb.com/title/tt0038700/	movie	1.4166666666666667	127304.79922421328
Amour	7620	7.9	Drama	http://www.imdb.com/title/tt1602620/	movie	2.1166666666666667	83143.15696022726
The Fighter	6960	7.8	Action, Biography, Drama, Sport	http://www.imdb.com/title/tt0964517/	movie	1.9333333333333333	121376.96200557255
La piel que habito	7200	7.6	Drama, Horror, Mystery, Thriller	http://www.imdb.com/title/tt1189073/	movie	2.0	97845.29557564831
To Rome with Love	6720	6.3	Comedy, Music, Romance	http://www.imdb.com/title/tt1859650/	movie	1.8666666666666667	114497.7156404793
On Her Majesty's Secret Service	8520	6.8	Action, Adventure, Thriller	http://www.imdb.com/title/tt0064757/	movie	2.3666666666666667	173965.483060169
Boundin'	300	6.9	Animation, Short, Comedy, Family, Musical	http://www.imdb.com/title/tt0395479/	short	0.08333333333333333	419705.06884651806
Heat	10200	8.3	Action, Crime, Drama	http://www.imdb.com/title/tt0113277/	movie	2.8333333333333335	69642.30374144085
Jodaeiye Nader az Simin	7380	8.3	Drama	http://www.imdb.com/title/tt1832382/	movie	2.05	123331.75564630683
The Lorax	5160	6.4	Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical	http://www.imdb.com/title/tt1482459/	movie	1.4333333333333333	208571.965063192
Star Trek: Insurrection	6180	6.4	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt0120844/	movie	1.7166666666666666	94938.29538170164
Broadway Danny Rose	5040	7.4	Comedy	http://www.imdb.com/title/tt0087003/	movie	1.4	101294.67892992424
Hotell E	1680	5.8	Animation, Short	http://www.imdb.com/title/tt0475612/	short	0.4666666666666667	274338.9065022217
Pitch Black	6540	7.1	Action, Horror, Sci-Fi, Thriller	http://www.imdb.com/title/tt0134847/	movie	1.8166666666666667	144510.33982918123
You Only Live Twice	7020	6.8	Action, Adventure, Thriller	http://www.imdb.com/title/tt0062512/	movie	1.95	133464.32603620336
Mike's New Car	240	7	Animation, Short, Comedy, Family, Fantasy	http://www.imdb.com/title/tt0323250/	video	0.06666666666666667	200558.5450812209
Argo	7200	7.7	Biography, Drama, Thriller	http://www.imdb.com/title/tt1024648/	movie	2.0	99026.91073353728
The Very Eye of Night	900	6.2	Short	http://www.imdb.com/title/tt0124199/	short	0.25	61954.664441287925
A Beautiful Mind	8100	8.2	Biography, Drama	http://www.imdb.com/title/tt0268978/	movie	2.25	101541.42198335518
Star Trek: First Contact	6660	7.6	Action, Adventure, Drama, Sci-Fi, Thriller	http://www.imdb.com/title/tt0117731/	movie	1.85	56748.42721627331
50/50	6000	7.6	Comedy, Drama, Romance	http://www.imdb.com/title/tt1306980/	movie	1.6666666666666667	115775.52555088143
Berberian Sound Studio	5520	6.2	Drama, Horror, Thriller	http://www.imdb.com/title/tt1833844/	movie	1.5333333333333334	55464.69458952504
Rambo: First Blood Part II	5760	6.5	Action, Adventure, Thriller	http://www.imdb.com/title/tt0089880/	movie	1.6	119443.97928594844
Thunderball	7800	6.9	Action, Adventure, Thriller	http://www.imdb.com/title/tt0059800/	movie	2.1666666666666665	114747.1692517118
L'armoire volante	5400	6.7	Comedy, Crime	http://www.imdb.com/title/tt0040114/	movie	1.5	93308.81996467074
Hanna	6660	6.8	Action, Adventure, Drama, Thriller	http://www.imdb.com/title/tt0993842/	movie	1.85	138041.74728019378
Inflation	180	6.6	Short, Documentary	http://www.imdb.com/title/tt0123117/	short	0.05	158336.68425389714
Burn After Reading	5760	7	Comedy, Crime, Drama, Thriller	http://www.imdb.com/title/tt0887883/	movie	1.6	120643.7802156177
To Catch a Thief	6360	7.4	Mystery, Romance, Thriller	http://www.imdb.com/title/tt0048728/	movie	1.7666666666666666	125704.70580929487
Star Trek: Generations	7080	6.6	Action, Adventure, Mystery, Sci-Fi, Thriller	http://www.imdb.com/title/tt0111280/	movie	1.9666666666666666	84938.379478074
Mori no densetsu	1800	7.1	Animation, Short	http://www.imdb.com/title/tt0093399/	video	0.5	302587.40365858097
The Last of England	5520	6.5	Drama, Fantasy	http://www.imdb.com/title/tt0093393/	movie	1.5333333333333334	133289.07300772145
The Fly	5760	7.6	Drama, Horror, Sci-Fi	http://www.imdb.com/title/tt0091064/	movie	1.6	85650.6007794289
The Teahouse of the August Moon	7380	6.7	Comedy, Drama	http://www.imdb.com/title/tt0049830/	movie	2.05	132750.83465180654
Alpeis	5580	6.4	Drama	http://www.imdb.com/title/tt1859446/	movie	1.55	112480.31093112617
Goldfinger	6600	7.7	Action, Adventure, Thriller	http://www.imdb.com/title/tt0058150/	movie	1.8333333333333333	126581.29845024766
Hotel Transylvania	5460	7	Animation, Adventure, Comedy, Family, Fantasy, Horror	http://www.imdb.com/title/tt0837562/	movie	1.5166666666666666	117959.28313301282
The Killer That Stalked New York	4740	6.4	Drama, Film-Noir, Thriller	http://www.imdb.com/title/tt0042643/	movie	1.3166666666666667	67370.85771780302
In Order Not to Be Here	1980	7.4	Short	http://www.imdb.com/title/tt0343827/	short	0.55	99180.91801063521
Star Trek VI: The Undiscovered Country	6600	7.2	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt0102975/	movie	1.8333333333333333	72217.0297084426
Good Bye Lenin!	7260	7.7	Comedy, Drama, Romance	http://www.imdb.com/title/tt0301357/	movie	2.0166666666666666	137718.28309203815
I'm Here	1860	7.7	Short, Drama, Romance, Sci-Fi	http://www.imdb.com/title/tt1571404/	short	0.5166666666666667	69947.55274439103
Shaun of the Dead	5940	7.9	Comedy, Horror	http://www.imdb.com/title/tt0365748/	movie	1.65	138602.505639933
Broken Down Film	360	7.1	Animation, Short, Comedy, Western	http://www.imdb.com/title/tt0088856/	short	0.1	566449.8738563521
From Russia with Love	6900	7.4	Action, Adventure, Thriller	http://www.imdb.com/title/tt0057076/	movie	1.9166666666666667	21266.069649621215
When Harry Met Sally...	5700	7.7	Comedy, Drama, Romance	http://www.imdb.com/title/tt0098635/	movie	1.5833333333333333	123182.90023583188
The Bourne Identity	7140	7.9	Action, Mystery, Thriller	http://www.imdb.com/title/tt0258463/	movie	1.9833333333333334	78379.332917213
Boksuneun naui geot	7740	7.5	Crime, Drama, Thriller	http://www.imdb.com/title/tt0310775/	movie	2.15	127636.90192216638
For the Birds	180	8	Animation, Short, Comedy, Family	http://www.imdb.com/title/tt0248808/	short	0.05	566870.9040992863
Star Trek V: The Final Frontier	6420	5.5	Action, Adventure, Fantasy, Sci-Fi, Thriller	http://www.imdb.com/title/tt0098382/	movie	1.7833333333333334	122435.42492715619
The Cabin in the Woods	5700	7	Horror, Mystery, Thriller	http://www.imdb.com/title/tt1259521/	movie	1.5833333333333333	60052.36570148601
Dr. No	6600	7.2	Action, Adventure, Thriller	http://www.imdb.com/title/tt0055928/	movie	1.8333333333333333	54818.89981060607
Paperman	420	8.2	Animation, Short, Comedy, Family, Romance	http://www.imdb.com/title/tt2388725/	short	0.11666666666666667	264613.63046328665
Serenity	7140	7.8	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt0379786/	movie	1.9833333333333334	92038.31671128349
